-,Aoki Uru,Movie (1 eps),2018 - 2018,"2,801 members",N/A,https://myanimelist.net/anime/20471/Aoki_Uru
-,AOTU Shijie 2,ONA (? eps),Oct 2017 - ,53 members,N/A,https://myanimelist.net/anime/36345/AOTU_Shijie_2
-,Ar:pieL - 6-seosgaeui Unmyeong,ONA (11 eps),- ,34 members,N/A,https://myanimelist.net/anime/34779/Ar_pieL_-_6-seosgaeui_Unmyeong
-,Aragne no Mushikago,Movie (1 eps),2018 - 2018,360 members,N/A,https://myanimelist.net/anime/34974/Aragne_no_Mushikago
-,Asagao to Kase-san.,Unknown (? eps),2018 - ,"2,380 members",N/A,https://myanimelist.net/anime/36214/Asagao_to_Kase-san
-,B: The Beginning,ONA (12 eps),2018 - ,"1,078 members",N/A,https://myanimelist.net/anime/32827/B__The_Beginning
-,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao Di Er Ji,TV (26 eps),2017 - 2017,174 members,N/A,https://myanimelist.net/anime/34669/Ba_La_La_Xiao_Mo_Xian_Zhi__Feiyue_Cai_Ling_Bao_Di_Er_Ji
-,Baja no Studio,OVA (1 eps),Oct 2017 - Oct 2017,701 members,N/A,https://myanimelist.net/anime/35965/Baja_no_Studio
-,Baki (ONA),ONA (26 eps),2018 - ,"1,355 members",N/A,https://myanimelist.net/anime/34443/Baki_ONA
-,Basilisk: Ouka Ninpouchou,TV (? eps),- ,"4,475 members",N/A,https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou
-,Biblia Koshodou no Jiken Techou,Movie (1 eps),- ,890 members,N/A,https://myanimelist.net/anime/34900/Biblia_Koshodou_no_Jiken_Techou
-,Blend S,TV (? eps),Oct 2017 - ,"9,202 members",N/A,https://myanimelist.net/anime/34618/Blend_S
-,Bungou Stray Dogs: Dead Apple,Movie (? eps),2018 - 2018,"6,009 members",N/A,https://myanimelist.net/anime/34944/Bungou_Stray_Dogs__Dead_Apple
-,Busou Shoujo Machiavellianism OVA,OVA (1 eps),Nov 2017 - Nov 2017,"9,395 members",N/A,https://myanimelist.net/anime/35314/Busou_Shoujo_Machiavellianism_OVA
-,Butlers: Chitose Momotose Monogatari,TV (? eps),Jan 2018 - ,921 members,N/A,https://myanimelist.net/anime/36309/Butlers__Chitose_Momotose_Monogatari
-,Cardfight!! Vanguard G: Z,TV (? eps),Oct 2017 - ,760 members,N/A,https://myanimelist.net/anime/36022/Cardfight_Vanguard_G__Z
-,Cencoroll 2,Movie (1 eps),- ,"16,820 members",N/A,https://myanimelist.net/anime/9488/Cencoroll_2
-,Chio-chan no Tsuugakuro,TV (? eps),Apr 2018 - ,"1,547 members",N/A,https://myanimelist.net/anime/35821/Chio-chan_no_Tsuugakuro
-,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,Movie (1 eps),Jan 2018 - Jan 2018,"28,613 members",N/A,https://myanimelist.net/anime/35608/Chuunibyou_demo_Koi_ga_Shitai_Movie__Take_On_Me
-,Code Geass: Hangyaku no Lelouch I - Koudou,Movie (1 eps),Oct 2017 - Oct 2017,"19,009 members",N/A,https://myanimelist.net/anime/34438/Code_Geass__Hangyaku_no_Lelouch_I_-_Koudou
-,Code Geass: Hangyaku no Lelouch II - Handou,Movie (1 eps),Feb 2018 - Feb 2018,"13,162 members",N/A,https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou
-,Code Geass: Hangyaku no Lelouch III - Oudou,Movie (1 eps),May 2018 - May 2018,"13,960 members",N/A,https://myanimelist.net/anime/34440/Code_Geass__Hangyaku_no_Lelouch_III_-_Oudou
-,Comic Girls,TV (? eps),- ,875 members,N/A,https://myanimelist.net/anime/35756/Comic_Girls
-,Dam Keeper no Nakama-tachi,ONA (10 eps),2017 - ,256 members,N/A,https://myanimelist.net/anime/34346/Dam_Keeper_no_Nakama-tachi
-,Dame x Prince Anime Caravan,TV (? eps),Jan 2018 - ,"1,254 members",N/A,https://myanimelist.net/anime/35988/Dame_x_Prince_Anime_Caravan
-,Dance with Devils: Fortuna,Movie (1 eps),Nov 2017 - Nov 2017,"6,667 members",N/A,https://myanimelist.net/anime/34830/Dance_with_Devils__Fortuna
-,Darling in the Frankxx,Unknown (? eps),- ,"4,695 members",N/A,https://myanimelist.net/anime/35849/Darling_in_the_Frankxx
-,DC Super Heroes vs Taka no Tsume Dan,Movie (1 eps),Oct 2017 - Oct 2017,437 members,N/A,https://myanimelist.net/anime/35219/DC_Super_Heroes_vs_Taka_no_Tsume_Dan
-,Detective Conan: The Bomb Demon That Came From the Picture Book,Special (2 eps),- ,817 members,N/A,https://myanimelist.net/anime/35901/Detective_Conan__The_Bomb_Demon_That_Came_From_the_Picture_Book
-,Devil's Line,TV (? eps),- ,"1,739 members",N/A,https://myanimelist.net/anime/35928/Devils_Line
-,Devilman: Crybaby,ONA (10 eps),2018 - ,"4,267 members",N/A,https://myanimelist.net/anime/35120/Devilman__Crybaby
-,Digimon Adventure tri. 6: Bokura no Mirai,Movie (1 eps),2018 - 2018,"2,790 members",N/A,https://myanimelist.net/anime/36466/Digimon_Adventure_tri_6__Bokura_no_Mirai
-,Donten ni Warau Gaiden 2,Movie (1 eps),- ,"1,756 members",N/A,https://myanimelist.net/anime/35424/Donten_ni_Warau_Gaiden_2
-,Donten ni Warau Gaiden 3,Movie (1 eps),- ,"1,673 members",N/A,https://myanimelist.net/anime/35425/Donten_ni_Warau_Gaiden_3
-,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Movie (1 eps),Dec 2017 - Dec 2017,"4,808 members",N/A,https://myanimelist.net/anime/35086/Donten_ni_Warau_Gaiden__Ketsubetsu_Yamainu_no_Chikai
-,Doraemon Movie 38: Nobita no Takarajima,Movie (1 eps),Mar 2018 - Mar 2018,183 members,N/A,https://myanimelist.net/anime/35740/Doraemon_Movie_38__Nobita_no_Takarajima
-,Duan Nao 2,ONA (? eps),2017 - ,181 members,N/A,https://myanimelist.net/anime/35211/Duan_Nao_2
-,Evil or Live,TV (? eps),Oct 2017 - ,"4,904 members",N/A,https://myanimelist.net/anime/36245/Evil_or_Live
-,Fate/stay night Movie: Heaven's Feel 2,Movie (1 eps),- ,"20,900 members",N/A,https://myanimelist.net/anime/33049/Fate_stay_night_Movie__Heavens_Feel_2
-,Fate/stay night Movie: Heaven's Feel 3,Movie (1 eps),- ,"14,992 members",N/A,https://myanimelist.net/anime/33050/Fate_stay_night_Movie__Heavens_Feel_3
-,FLCL 2,TV (6 eps),2018 - 2018,"28,223 members",N/A,https://myanimelist.net/anime/33010/FLCL_2
-,FLCL 3,TV (6 eps),2018 - ,"9,211 members",N/A,https://myanimelist.net/anime/35842/FLCL_3
-,Flying Babies,Unknown (? eps),- ,161 members,N/A,https://myanimelist.net/anime/34332/Flying_Babies
-,Free!: Take Your Marks,Special (1 eps),Oct 2017 - Oct 2017,"13,857 members",N/A,https://myanimelist.net/anime/35198/Free__Take_Your_Marks
-,Gaikotsu Shotenin Honda-san,Unknown (? eps),- ,142 members,N/A,https://myanimelist.net/anime/36317/Gaikotsu_Shotenin_Honda-san
-,Gakuen Babysitters,TV (12 eps),Jan 2018 - ,"3,086 members",N/A,https://myanimelist.net/anime/35222/Gakuen_Babysitters
-,Gekidol,Unknown (? eps),- ,657 members,N/A,https://myanimelist.net/anime/32455/Gekidol
-,Gi(a)rlish Number Shura,Unknown (? eps),- ,"3,116 members",N/A,https://myanimelist.net/anime/35380/Giarlish_Number_Shura
-,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,TV (12 eps),Apr 2018 - ,"7,918 members",N/A,https://myanimelist.net/anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou
-,Ginga Jinpuu Jinraiger,Unknown (? eps),- ,823 members,N/A,https://myanimelist.net/anime/28613/Ginga_Jinpuu_Jinraiger
-,Girls und Panzer das Finale,Movie (1 eps),Dec 2017 - Dec 2017,"5,631 members",N/A,https://myanimelist.net/anime/33970/Girls_und_Panzer_das_Finale
-,Gochuumon wa Usagi desu ka??: Dear My Sister,Movie (1 eps),Nov 2017 - Nov 2017,"8,208 members",N/A,https://myanimelist.net/anime/33280/Gochuumon_wa_Usagi_desu_ka__Dear_My_Sister
-,Godzilla: Kaijuu Wakusei,Movie (? eps),Nov 2017 - Nov 2017,"10,071 members",N/A,https://myanimelist.net/anime/33783/Godzilla__Kaijuu_Wakusei
-,Golden Kamuy,TV (? eps),- ,"1,585 members",N/A,https://myanimelist.net/anime/36028/Golden_Kamuy
-,Granblue Fantasy The Animation Special,Special (1 eps),Oct 2017 - Oct 2017,"5,264 members",N/A,https://myanimelist.net/anime/35814/Granblue_Fantasy_The_Animation_Special
-,Grancrest Senki,TV (? eps),Jan 2018 - ,"6,089 members",N/A,https://myanimelist.net/anime/34279/Grancrest_Senki
-,Gridman,Unknown (? eps),- ,"1,604 members",N/A,https://myanimelist.net/anime/35847/Gridman
-,Gundam Build Fighters OVA,OVA (1 eps),- ,"1,875 members",N/A,https://myanimelist.net/anime/30532/Gundam_Build_Fighters_OVA
-,Gurazeni,TV (? eps),2018 - ,361 members,N/A,https://myanimelist.net/anime/35183/Gurazeni
-,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie (1 eps),Nov 2017 - Nov 2017,"4,060 members",N/A,https://myanimelist.net/anime/33378/Haikara-san_ga_Tooru_Movie_1__Benio_Hana_no_17-sai
-,Haikara-san ga Tooru Movie 2: Tokyo Dai Roman,Movie (1 eps),2018 - 2018,625 members,N/A,https://myanimelist.net/anime/35228/Haikara-san_ga_Tooru_Movie_2__Tokyo_Dai_Roman
-,Hajimete no Gal OVA,OVA (1 eps),Dec 2017 - Dec 2017,"10,197 members",N/A,https://myanimelist.net/anime/35237/Hajimete_no_Gal_OVA
-,Hakata Tonkotsu Ramens,TV (? eps),Jan 2018 - ,"1,323 members",N/A,https://myanimelist.net/anime/35889/Hakata_Tonkotsu_Ramens
-,Hakubo,Movie (1 eps),2018 - 2018,"1,243 members",N/A,https://myanimelist.net/anime/34972/Hakubo
-,Hakumei to Mikochi,TV (? eps),- ,615 members,N/A,https://myanimelist.net/anime/36094/Hakumei_to_Mikochi
-,Harukana Receive,TV (? eps),- ,"1,083 members",N/A,https://myanimelist.net/anime/35983/Harukana_Receive
-,Hatena☆Illusion,Unknown (? eps),- ,821 members,N/A,https://myanimelist.net/anime/35252/Hatena☆Illusion
-,Hibike! Euphonium Movie: 2-nensei ni Natta Kumiko-tachi,Movie (1 eps),2018 - 2018,"6,607 members",N/A,https://myanimelist.net/anime/35678/Hibike_Euphonium_Movie__2-nensei_ni_Natta_Kumiko-tachi
-,Hibike! Euphonium Movie: Mizore to Nozomi no Monogatari,Movie (1 eps),Apr 2018 - Apr 2018,"6,258 members",N/A,https://myanimelist.net/anime/35677/Hibike_Euphonium_Movie__Mizore_to_Nozomi_no_Monogatari
-,High Score Girl,TV (? eps),- ,"3,522 members",N/A,https://myanimelist.net/anime/21877/High_Score_Girl
-,Hinamatsuri,TV (? eps),Apr 2018 - ,556 members,N/A,https://myanimelist.net/anime/36296/Hinamatsuri
-,Hitori no Shita: The Outcast 2nd Season,TV (? eps),- ,"2,669 members",N/A,https://myanimelist.net/anime/35333/Hitori_no_Shita__The_Outcast_2nd_Season
-,Hitorigurashi no Shougakusei,ONA (10 eps),Oct 2017 - ,907 members,N/A,https://myanimelist.net/anime/35235/Hitorigurashi_no_Shougakusei
-,Hizukuri,ONA (1 eps),Nov 2017 - Nov 2017,"2,275 members",N/A,https://myanimelist.net/anime/34683/Hizukuri
-,Hoozuki no Reitetsu 2nd Season,TV (13 eps),Oct 2017 - ,"9,029 members",N/A,https://myanimelist.net/anime/35075/Hoozuki_no_Reitetsu_2nd_Season
-,Houshin Engi,TV (? eps),Jan 2018 - ,"1,391 members",N/A,https://myanimelist.net/anime/36029/Houshin_Engi
-,IDOLiSH7,TV (? eps),Jan 2018 - ,"3,235 members",N/A,https://myanimelist.net/anime/33899/IDOLiSH7
-,Infini-T Force Movie,Movie (1 eps),Feb 2018 - Feb 2018,443 members,N/A,https://myanimelist.net/anime/36197/Infini-T_Force_Movie
-,Island,TV (? eps),2018 - ,"3,244 members",N/A,https://myanimelist.net/anime/33012/Island
-,Ito Junji: Collection,TV (? eps),Jan 2018 - ,"1,781 members",N/A,https://myanimelist.net/anime/36124/Ito_Junji__Collection
-,Itsudatte Bokura no Koi wa 10 Centi Datta.,TV (6 eps),Nov 2017 - Dec 2017,"10,157 members",N/A,https://myanimelist.net/anime/36220/Itsudatte_Bokura_no_Koi_wa_10_Centi_Datta
-,Kai Feng Kidan,ONA (? eps),2017 - ,25 members,N/A,https://myanimelist.net/anime/35212/Kai_Feng_Kidan
-,Kai Feng Kidan Movie,Movie (1 eps),- ,21 members,N/A,https://myanimelist.net/anime/35213/Kai_Feng_Kidan_Movie
-,Kaiketsu Zorori Movie: ZZ no Himitsu,Movie (1 eps),Dec 2017 - ,78 members,N/A,https://myanimelist.net/anime/35074/Kaiketsu_Zorori_Movie__ZZ_no_Himitsu
-,Karakai Jouzu no Takagi-san,TV (? eps),Jan 2018 - ,"3,035 members",N/A,https://myanimelist.net/anime/35860/Karakai_Jouzu_no_Takagi-san
-,Katsugeki/Touken Ranbu Movie,Movie (1 eps),- ,"3,182 members",N/A,https://myanimelist.net/anime/36419/Katsugeki_Touken_Ranbu_Movie
-,Kekkai Sensen & Beyond,TV (12 eps),Oct 2017 - ,"56,993 members",N/A,https://myanimelist.net/anime/34451/Kekkai_Sensen___Beyond
-,Kemono Friends 2,TV (? eps),- ,316 members,N/A,https://myanimelist.net/anime/35313/Kemono_Friends_2
-,Kemushi no Boro,Movie (1 eps),Jul 2017 - Jul 2017,644 members,N/A,https://myanimelist.net/anime/32133/Kemushi_no_Boro
-,Kenja no Mago,Unknown (? eps),- ,739 members,N/A,https://myanimelist.net/anime/36407/Kenja_no_Mago
-,Killing Bites,Unknown (? eps),Jan 2018 - ,998 members,N/A,https://myanimelist.net/anime/34964/Killing_Bites
-,Kimi no Suizou wo Tabetai,Movie (1 eps),2018 - 2018,"3,889 members",N/A,https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai
-,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,Movie (1 eps),Oct 2017 - Oct 2017,733 members,N/A,https://myanimelist.net/anime/35206/Kirakira☆Precure_A_La_Mode_Movie__Paritto_Omoide_no_Mille-Feuille
-,Knights of the Zodiac: Saint Seiya,ONA (12 eps),- ,"3,856 members",N/A,https://myanimelist.net/anime/36040/Knights_of_the_Zodiac__Saint_Seiya
-,Kodoku no Gourmet,ONA (10 eps),2017 - ,75 members,N/A,https://myanimelist.net/anime/35284/Kodoku_no_Gourmet
-,Koi wa Ameagari no You ni,TV (? eps),Jan 2018 - ,"3,887 members",N/A,https://myanimelist.net/anime/34984/Koi_wa_Ameagari_no_You_ni
-,Koneko no Chii: Ponponra Daibouken 2,TV (? eps),- ,307 members,N/A,https://myanimelist.net/anime/36418/Koneko_no_Chii__Ponponra_Daibouken_2
-,Konoyo no Hate de Koi o Utau Shoujo YU-NO,Unknown (? eps),- ,571 members,N/A,https://myanimelist.net/anime/34620/Konoyo_no_Hate_de_Koi_o_Utau_Shoujo_YU-NO
-,Koukyoushihen: Eureka Seven - Hi-Evolution 2,Movie (1 eps),2018 - 2018,"3,767 members",N/A,https://myanimelist.net/anime/35135/Koukyoushihen__Eureka_Seven_-_Hi-Evolution_2
-,Koukyoushihen: Eureka Seven - Hi-Evolution 3,Movie (1 eps),- ,"3,955 members",N/A,https://myanimelist.net/anime/35136/Koukyoushihen__Eureka_Seven_-_Hi-Evolution_3
-,Kud Wafter,Movie (1 eps),- ,"4,644 members",N/A,https://myanimelist.net/anime/35960/Kud_Wafter
-,Kujira no Kora wa Sajou ni Utau,TV (12 eps),Oct 2017 - ,"18,679 members",N/A,https://myanimelist.net/anime/34712/Kujira_no_Kora_wa_Sajou_ni_Utau
-,Kuroi Hitomi,Movie (1 eps),2018 - 2018,29 members,N/A,https://myanimelist.net/anime/35210/Kuroi_Hitomi
-,Library Cross Infinite,TV (? eps),- ,197 members,N/A,https://myanimelist.net/anime/36252/Library_Cross_Infinite
-,Locker Room,ONA (? eps),Apr 2018 - ,391 members,N/A,https://myanimelist.net/anime/33735/Locker_Room
-,Lost Song,ONA (12 eps),2018 - ,"2,194 members",N/A,https://myanimelist.net/anime/34338/Lost_Song
-,Lostorage Conflated WIXOSS,TV (? eps),2018 - ,"2,715 members",N/A,https://myanimelist.net/anime/34607/Lostorage_Conflated_WIXOSS
-,Lostorage Conflated WIXOSS: Missing Link,OVA (1 eps),Dec 2017 - Dec 2017,485 members,N/A,https://myanimelist.net/anime/36083/Lostorage_Conflated_WIXOSS__Missing_Link
-,Lupin III: Part V,TV (? eps),- ,"2,152 members",N/A,https://myanimelist.net/anime/35857/Lupin_III__Part_V
-,Macross Δ Movie,Movie (1 eps),- ,"2,071 members",N/A,https://myanimelist.net/anime/36077/Macross_Δ_Movie
-,Maho Yome,ONA (24 eps),Oct 2017 - ,"2,034 members",N/A,https://myanimelist.net/anime/36502/Maho_Yome
-,Mahou Shoujo Lyrical Nanoha: Detonation,Movie (1 eps),2018 - 2018,"1,565 members",N/A,https://myanimelist.net/anime/35984/Mahou_Shoujo_Lyrical_Nanoha__Detonation
-,Mahou Shoujo Site,TV (? eps),2018 - ,415 members,N/A,https://myanimelist.net/anime/36266/Mahou_Shoujo_Site
-,Mainichi JK Kikaku,TV (? eps),2018 - ,184 members,N/A,https://myanimelist.net/anime/36006/Mainichi_JK_Kikaku
-,Mainichi JK Kikaku Episode 0,Special (1 eps),2017 - 2017,55 members,N/A,https://myanimelist.net/anime/36005/Mainichi_JK_Kikaku_Episode_0
-,Mazinger Z Movie: Infinity,Movie (1 eps),Jan 2018 - Jan 2018,799 members,N/A,https://myanimelist.net/anime/34820/Mazinger_Z_Movie__Infinity
-,Märchen Mädchen,TV (? eps),2018 - ,"1,463 members",N/A,https://myanimelist.net/anime/35997/Märchen_Mädchen
-,Megaton-kyuu Musashi,TV (? eps),- ,330 members,N/A,https://myanimelist.net/anime/33737/Megaton-kyuu_Musashi
-,Meiji Tokyo Renka,TV (? eps),- ,411 members,N/A,https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka
-,Miira no Kaikata,TV (? eps),2018 - ,791 members,N/A,https://myanimelist.net/anime/35828/Miira_no_Kaikata
-,Minna Atsumare! Falcom Gakuen 3rd Season,TV (? eps),- ,359 members,N/A,https://myanimelist.net/anime/31445/Minna_Atsumare_Falcom_Gakuen_3rd_Season
-,Mint,Movie (1 eps),2017 - ,"1,545 members",N/A,https://myanimelist.net/anime/20715/Mint
-,Mirai Arise,Unknown (? eps),- ,"5,205 members",N/A,https://myanimelist.net/anime/30448/Mirai_Arise
-,Mitsuboshi Colors,TV (? eps),Jan 2018 - ,"2,041 members",N/A,https://myanimelist.net/anime/35078/Mitsuboshi_Colors
-,Mobile Suit Gundam Thunderbolt: Bandit Flower,Movie (1 eps),Nov 2017 - Nov 2017,"1,710 members",N/A,https://myanimelist.net/anime/35949/Mobile_Suit_Gundam_Thunderbolt__Bandit_Flower
-,Mobile Suit Gundam: Twilight Axis - Akaki Zan-ei,Movie (1 eps),Nov 2017 - Nov 2017,741 members,N/A,https://myanimelist.net/anime/36436/Mobile_Suit_Gundam__Twilight_Axis_-_Akaki_Zan-ei
-,Mori no Yousei: Kinoko no Musume,TV (? eps),2017 - ,720 members,N/A,https://myanimelist.net/anime/35362/Mori_no_Yousei__Kinoko_no_Musume
-,Musashino!,TV (? eps),- ,"2,049 members",N/A,https://myanimelist.net/anime/35335/Musashino
-,Nanatsu no Taizai Movie,Movie (1 eps),2018 - 2018,"21,527 members",N/A,https://myanimelist.net/anime/35946/Nanatsu_no_Taizai_Movie
-,Nekopara,OVA (1 eps),Dec 2017 - Dec 2017,"11,373 members",N/A,https://myanimelist.net/anime/34658/Nekopara
-,Net-juu no Susume,TV (10 eps),Oct 2017 - ,"15,904 members",N/A,https://myanimelist.net/anime/36038/Net-juu_no_Susume
-,Net-juu no Susume Special,Special (1 eps),Dec 2017 - Dec 2017,"1,174 members",N/A,https://myanimelist.net/anime/36043/Net-juu_no_Susume_Special
-,Nil Admirari no Tenbin: Teito Genwaku Kitan,TV (? eps),Apr 2018 - ,"1,048 members",N/A,https://myanimelist.net/anime/33850/Nil_Admirari_no_Tenbin__Teito_Genwaku_Kitan
-,Ninja Bear,TV (? eps),2017 - ,148 members,N/A,https://myanimelist.net/anime/34264/Ninja_Bear
-,One Room 2nd Season,TV (? eps),2018 - ,"3,247 members",N/A,https://myanimelist.net/anime/36431/One_Room_2nd_Season
-,Oshiri Tantei,ONA (? eps),2017 - ,77 members,N/A,https://myanimelist.net/anime/35656/Oshiri_Tantei
-,Peace Maker Kurogane (Shinsaku),Movie (1 eps),2017 - 2017,"1,654 members",N/A,https://myanimelist.net/anime/33185/Peace_Maker_Kurogane_Shinsaku
-,Poputepipikku,TV (? eps),Jan 2018 - ,"5,120 members",N/A,https://myanimelist.net/anime/35330/Poputepipikku
-,Project D,Unknown (? eps),- ,717 members,N/A,https://myanimelist.net/anime/35835/Project_D
-,Project758,Unknown (? eps),- ,619 members,N/A,https://myanimelist.net/anime/24023/Project758
-,Promare,Unknown (? eps),- ,"2,778 members",N/A,https://myanimelist.net/anime/35848/Promare
-,Ramen Daisuki Koizumi-san,TV (? eps),Jan 2018 - ,"1,235 members",N/A,https://myanimelist.net/anime/35298/Ramen_Daisuki_Koizumi-san
-,Re:Zero kara Hajimeru Isekai Seikatsu OVA,OVA (1 eps),- ,"26,505 members",N/A,https://myanimelist.net/anime/36286/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_OVA
-,ReLIFE: Kanketsu-hen,Special (4 eps),Mar 2018 - Mar 2018,"28,527 members",N/A,https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen
-,Rescue Academia,Unknown (? eps),- ,221 members,N/A,https://myanimelist.net/anime/34348/Rescue_Academia
-,Rilakkuma,ONA (13 eps),- ,119 members,N/A,https://myanimelist.net/anime/35777/Rilakkuma
-,Road to You: Kimi e to Tsuzuku Michi,ONA (1 eps),Oct 2017 - Oct 2017,112 members,N/A,https://myanimelist.net/anime/36492/Road_to_You__Kimi_e_to_Tsuzuku_Michi
-,RoboMasters the Animated Series,TV (? eps),Oct 2017 - ,"5,642 members",N/A,https://myanimelist.net/anime/34903/RoboMasters_the_Animated_Series
-,Ryuuou no Oshigoto!,TV (? eps),- ,"1,754 members",N/A,https://myanimelist.net/anime/35905/Ryuuou_no_Oshigoto
-,Saint Seiya: Saintia Shou,TV (? eps),- ,"3,158 members",N/A,https://myanimelist.net/anime/34539/Saint_Seiya__Saintia_Shou
-,Sanrio Danshi,TV (? eps),Jan 2018 - ,"3,467 members",N/A,https://myanimelist.net/anime/34839/Sanrio_Danshi
-,Saredo Tsumibito wa Ryuu to Odoru,TV (? eps),Apr 2018 - ,"7,677 members",N/A,https://myanimelist.net/anime/33889/Saredo_Tsumibito_wa_Ryuu_to_Odoru
-,Satsuriku no Tenshi,TV (? eps),- ,"1,083 members",N/A,https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi
-,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Movie (1 eps),Feb 2018 - Feb 2018,"4,244 members",N/A,https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou
-,Senki Zesshou Symphogear 5th Season,TV (? eps),- ,"3,329 members",N/A,https://myanimelist.net/anime/32843/Senki_Zesshou_Symphogear_5th_Season
-,Senran Kagura 2nd Season,TV (? eps),- ,"4,106 members",N/A,https://myanimelist.net/anime/36037/Senran_Kagura_2nd_Season
-,Shichisei no Subaru,TV (? eps),- ,"1,455 members",N/A,https://myanimelist.net/anime/36316/Shichisei_no_Subaru
-,Shingeki no Kyojin: Lost Girls,OVA (3 eps),Dec 2017 - Aug 2018,"31,617 members",N/A,https://myanimelist.net/anime/36106/Shingeki_no_Kyojin__Lost_Girls
-,Shishou Series,TV (? eps),- ,"3,924 members",N/A,https://myanimelist.net/anime/30223/Shishou_Series
-,Shiyan Pin Jiating,TV (? eps),Apr 2018 - ,241 members,N/A,https://myanimelist.net/anime/36397/Shiyan_Pin_Jiating
-,Shoujo☆Kageki Revue Starlight,TV (? eps),- ,478 members,N/A,https://myanimelist.net/anime/35503/Shoujo☆Kageki_Revue_Starlight
-,Slow Start,TV (? eps),Jan 2018 - ,"1,517 members",N/A,https://myanimelist.net/anime/35540/Slow_Start
-,Sora to Umi no Aida,TV (? eps),2018 - ,484 members,N/A,https://myanimelist.net/anime/36000/Sora_to_Umi_no_Aida
-,Soukyuu no Fafner: Dead Aggressor - The Beyond,Unknown (? eps),- ,"1,741 members",N/A,https://myanimelist.net/anime/34649/Soukyuu_no_Fafner__Dead_Aggressor_-_The_Beyond
-,Sword Gai: The Animation,ONA (? eps),Apr 2018 - ,"7,919 members",N/A,https://myanimelist.net/anime/27783/Sword_Gai__The_Animation
-,Tada-kun wa Koi wo Shinai,TV (? eps),2018 - ,720 members,N/A,https://myanimelist.net/anime/36470/Tada-kun_wa_Koi_wo_Shinai
-,Takunomi.,TV (? eps),2018 - ,970 members,N/A,https://myanimelist.net/anime/36108/Takunomi
-,Teekyuu 9 Specials,Special (2 eps),Nov 2017 - Nov 2017,827 members,N/A,https://myanimelist.net/anime/36054/Teekyuu_9_Specials
-,Terra Formars OVA,OVA (1 eps),- ,"3,836 members",N/A,https://myanimelist.net/anime/34532/Terra_Formars_OVA
-,The Next,TV (? eps),- ,189 members,N/A,https://myanimelist.net/anime/33531/The_Next
-,Toji no Miko,TV (? eps),Jan 2018 - ,"2,544 members",N/A,https://myanimelist.net/anime/35589/Toji_no_Miko
-,Tokimeki Restaurant☆☆☆  MIRACLE6 Movie,Movie (1 eps),2018 - 2018,46 members,N/A,https://myanimelist.net/anime/36204/Tokimeki_Restaurant☆☆☆__MIRACLE6_Movie
-,Touken Ranbu: Hanamaru - Makuai Kaisouroku,Movie (1 eps),Dec 2017 - Dec 2017,"2,358 members",N/A,https://myanimelist.net/anime/36444/Touken_Ranbu__Hanamaru_-_Makuai_Kaisouroku
-,Touken Ranbu: Hanamaru 2,TV (? eps),Jan 2018 - ,"6,406 members",N/A,https://myanimelist.net/anime/34863/Touken_Ranbu__Hanamaru_2
-,Tsubu★Doll,OVA (5 eps),- ,"1,270 members",N/A,https://myanimelist.net/anime/23275/Tsubu★Doll
-,Two Car,TV (? eps),Oct 2017 - ,"5,193 members",N/A,https://myanimelist.net/anime/36009/Two_Car
-,Uchuu Senkan Tiramisù,TV (? eps),2018 - ,169 members,N/A,https://myanimelist.net/anime/36267/Uchuu_Senkan_Tiramisù
-,Uchuu yori mo Tooi Basho,TV (? eps),- ,372 members,N/A,https://myanimelist.net/anime/35839/Uchuu_yori_mo_Tooi_Basho
-,Uma Musume: Pretty Derby (TV),TV (? eps),2018 - ,"1,550 members",N/A,https://myanimelist.net/anime/35249/Uma_Musume__Pretty_Derby_TV
-,Utakata Overdrive,OVA (1 eps),- ,"1,019 members",N/A,https://myanimelist.net/anime/32012/Utakata_Overdrive
-,Vatican Kiseki Chousakan OVA,OVA (1 eps),Apr 2018 - Apr 2018,"1,475 members",N/A,https://myanimelist.net/anime/35231/Vatican_Kiseki_Chousakan_OVA
-,"Wake Up, Girls! Shin Shou",TV (? eps),Oct 2017 - ,"3,552 members",N/A,https://myanimelist.net/anime/34522/Wake_Up_Girls_Shin_Shou
